,language,language_code,sentence_id,n,vertex,degree_cent,closeness_cent,betweenness_cent,pagerank_cent,eigenvector_cent,katz_cent,is_root,degree_rank,closeness_rank,betweenness_rank,pagerank_rank,eigenvector_rank,katz_rank
4877,Spanish,17,463,24,20,0.0434782608695652,5.712301587301588,0.0,0.0252014252949815,0.0654683517727484,0.1822035213603751,0,15.0,21.0,15.0,18.0,18.0,18.0
4878,Spanish,17,463,24,4,0.1304347826086956,8.123412698412698,0.1699604743083003,0.0651989113087481,0.2050171971756623,0.2218177200077186,0,3.0,8.0,8.0,4.0,8.0,8.0
4879,Spanish,17,463,24,22,0.0434782608695652,5.962301587301587,0.0,0.0247233923405157,0.0795938937452073,0.18406273771179,0,15.0,19.0,15.0,19.0,16.0,16.0
4880,Spanish,17,463,24,9,0.0434782608695652,5.962301587301587,0.0,0.0247233923405157,0.0795938937452073,0.18406273771179,0,15.0,19.0,15.0,19.0,16.0,16.0
4881,Spanish,17,463,24,21,0.0869565217391304,8.426190476190476,0.1660079051383399,0.0418100360278799,0.2721257025261956,0.2088342859511463,0,6.0,5.0,10.0,12.0,4.0,4.0
4882,Spanish,17,463,24,14,0.0869565217391304,6.940079365079365,0.0869565217391304,0.0459199009818966,0.1243976987855693,0.2009620983915192,0,6.0,12.0,11.0,6.0,10.0,10.0
4883,Spanish,17,463,24,15,0.0434782608695652,5.412301587301588,0.0,0.0257663295914201,0.0482951591640432,0.1819771808647227,0,15.0,22.0,15.0,15.0,20.0,20.0
4884,Spanish,17,463,24,10,0.0869565217391304,8.176190476190477,0.0869565217391304,0.043219197040433,0.2635546275275793,0.206996134524016,0,6.0,6.0,11.0,9.0,5.0,5.0
4885,Spanish,17,463,24,6,0.0434782608695652,6.140079365079366,0.0,0.0246177844129578,0.1023204404124141,0.1825805699556297,0,15.0,17.0,15.0,21.0,12.0,12.0
4886,Spanish,17,463,24,2,0.0869565217391304,9.283333333333331,0.4980237154150197,0.0392907842240008,0.3169017827217215,0.2128368353614097,0,6.0,4.0,3.0,14.0,3.0,3.0
4887,Spanish,17,463,24,5,0.1739130434782608,9.366666666666664,0.525691699604743,0.0799843697513279,0.2397255582999298,0.2409876811563646,0,2.0,3.0,2.0,2.0,7.0,7.0
4888,Spanish,17,463,24,19,0.0434782608695652,6.616666666666667,0.0,0.023247077787541,0.0930712393595691,0.185979730274986,0,15.0,14.0,15.0,23.0,14.0,14.0
4889,Spanish,17,463,24,16,0.0434782608695652,6.616666666666667,0.0,0.023247077787541,0.0930712393595691,0.185979730274986,0,15.0,14.0,15.0,23.0,14.0,14.0
4890,Spanish,17,463,24,18,0.0869565217391304,7.833333333333333,0.3557312252964427,0.0412172939370529,0.1144241364111594,0.2062713062886829,0,6.0,9.0,5.0,13.0,11.0,11.0
4891,Spanish,17,463,24,7,0.0869565217391304,7.121428571428572,0.300395256916996,0.0422818758025847,0.0549973391240906,0.2029158071310172,0,6.0,11.0,6.0,11.0,19.0,19.0
4892,Spanish,17,463,24,8,0.0869565217391304,6.664285714285715,0.2371541501976284,0.0435655574415227,0.0272304870250538,0.2040771325657809,0,6.0,13.0,7.0,8.0,21.0,21.0
4893,Spanish,17,463,24,24,0.1304347826086956,6.490873015873016,0.1699604743083003,0.0682761487237881,0.0151372300352812,0.2190457967775344,0,3.0,16.0,8.0,3.0,22.0,22.0
4894,Spanish,17,463,24,3,0.0434782608695652,4.881746031746031,0.0,0.0255953412920108,0.0058775899734635,0.1837855565520839,0,15.0,23.0,15.0,16.0,23.0,23.0
4895,Spanish,17,463,24,13,0.0434782608695652,4.881746031746031,0.0,0.0255953412920108,0.0058775899734635,0.1837855565520839,0,15.0,23.0,15.0,16.0,23.0,23.0
4896,Spanish,17,464,18,3,0.2352941176470588,6.823412698412698,0.3308823529411764,0.1164658741301925,0.4516085554379577,0.278187372928729,1,1.0,3.0,8.0,1.0,1.0,1.0
4897,Spanish,17,464,18,12,0.0588235294117647,4.736544011544011,0.0,0.0330818829668836,0.2028989582035221,0.2167123982212953,0,12.0,13.0,12.0,15.0,7.0,7.0
4898,Spanish,17,464,18,5,0.0588235294117647,4.736544011544011,0.0,0.0330818829668836,0.2028989582035221,0.2167123982212953,0,12.0,13.0,12.0,15.0,7.0,7.0
4899,Spanish,17,464,18,10,0.0588235294117647,4.736544011544011,0.0,0.0330818829668836,0.2028989582035221,0.2167123982212953,0,12.0,13.0,12.0,15.0,7.0,7.0
4900,Spanish,17,464,18,1,0.1176470588235294,6.537301587301587,0.3823529411764705,0.0559340007795121,0.3964842230061668,0.2428001510671569,0,5.0,5.0,6.0,9.0,3.0,3.0
4901,Spanish,17,464,18,9,0.1764705882352941,7.19404761904762,0.5882352941176471,0.0806560421300418,0.4308764354226188,0.2608779536583445,0,2.0,1.0,1.0,4.0,2.0,2.0
4902,Spanish,17,464,18,18,0.1176470588235294,5.787301587301587,0.1176470588235294,0.0599118890069,0.2425439085667005,0.2362331465957605,0,5.0,10.0,10.0,6.0,6.0,6.0
4903,Spanish,17,464,18,6,0.0588235294117647,4.423412698412697,0.0,0.0337963160243874,0.1089707370961252,0.2125170012397634,0,12.0,16.0,12.0,13.0,13.0,13.0
4904,Spanish,17,464,18,11,0.1176470588235294,6.6761904761904765,0.5294117647058824,0.0543221781079143,0.320004023527722,0.2408098961653209,0,5.0,4.0,3.0,11.0,4.0,4.0
4905,Spanish,17,464,18,16,0.1764705882352941,6.916666666666667,0.5808823529411765,0.0816604268989799,0.2813770011091098,0.2582847094407843,0,2.0,2.0,2.0,3.0,5.0,5.0
4906,Spanish,17,464,18,8,0.0588235294117647,4.992857142857144,0.0,0.0314700602952858,0.1264187587250773,0.2147221433194592,0,12.0,12.0,12.0,18.0,11.0,11.0
4907,Spanish,17,464,18,2,0.1176470588235294,6.266666666666667,0.4852941176470588,0.0552692572853889,0.179853484007677,0.2383785646418725,0,5.0,6.0,4.0,10.0,10.0,10.0
4908,Spanish,17,464,18,7,0.1176470588235294,5.995238095238095,0.4411764705882353,0.0559989620016374,0.1189309148079422,0.2365643973954935,0,5.0,8.0,5.0,8.0,12.0,12.0
4909,Spanish,17,464,18,17,0.1176470588235294,5.860714285714285,0.3823529411764705,0.0568834557114542,0.0848543231654808,0.2383286936816833,0,5.0,9.0,6.0,7.0,14.0,14.0
4910,Spanish,17,464,18,15,0.1764705882352941,6.019047619047619,0.3235294117647059,0.087357396644138,0.0699296170746067,0.2577858547685279,0,2.0,7.0,9.0,2.0,15.0,15.0
4911,Spanish,17,464,18,4,0.0588235294117647,4.365079365079365,0.0,0.0330842587213512,0.0314195978828812,0.2146722723592701,0,12.0,17.0,12.0,14.0,17.0,17.0
4912,Spanish,17,464,18,13,0.1176470588235294,5.031746031746032,0.1176470588235294,0.0628846090730139,0.0393668765835782,0.2359208450457446,0,5.0,11.0,10.0,5.0,16.0,16.0
4913,Spanish,17,464,18,14,0.0588235294117647,3.888997113997114,0.0,0.0350596242891511,0.0176877899991756,0.2124857793771954,0,12.0,18.0,12.0,12.0,18.0,18.0
4914,Spanish,17,465,19,19,0.1666666666666666,7.192857142857144,0.2156862745098039,0.0824719755094103,0.2272228128857503,0.2503355817945401,0,2.0,5.0,5.0,2.0,5.0,5.0
4915,Spanish,17,465,19,14,0.0555555555555555,5.201190476190479,0.0,0.0312613509542463,0.094253534036348,0.207915439691731,0,11.0,13.0,11.0,14.0,13.0,13.0
4916,Spanish,17,465,19,8,0.1666666666666666,8.366666666666665,0.5294117647058824,0.0756409602548307,0.3592737729971584,0.2587063058089905,1,2.0,4.0,3.0,4.0,4.0,4.0
4917,Spanish,17,465,19,5,0.0555555555555555,5.201190476190479,0.0,0.0312613509542463,0.094253534036348,0.207915439691731,0,11.0,13.0,11.0,14.0,13.0,13.0
4918,Spanish,17,465,19,16,0.1666666666666666,7.192857142857143,0.2156862745098039,0.0824719755094103,0.2272228128857503,0.2503355817945401,0,2.0,6.0,5.0,2.0,5.0,5.0
4919,Spanish,17,465,19,2,0.0555555555555555,5.201190476190478,0.0,0.0312613509542463,0.094253534036348,0.207915439691731,0,11.0,15.0,11.0,14.0,13.0,13.0
4920,Spanish,17,465,19,15,0.0555555555555555,5.201190476190478,0.0,0.0312613509542463,0.094253534036348,0.207915439691731,0,11.0,15.0,11.0,14.0,13.0,13.0
4921,Spanish,17,465,19,6,0.1111111111111111,6.699999999999999,0.1111111111111111,0.05576233524066,0.2062553972201637,0.2292195890192727,0,7.0,7.0,8.0,9.0,9.0,9.0
4922,Spanish,17,465,19,4,0.0555555555555555,5.076190476190478,0.0,0.0315941739738729,0.0855554274085431,0.2058038397485142,0,11.0,17.0,11.0,13.0,18.0,18.0
4923,Spanish,17,465,19,17,0.1666666666666666,8.616666666666665,0.6209150326797386,0.0741650817430732,0.4116813484072241,0.2575733431303176,0,2.0,1.0,1.0,6.0,2.0,2.0
4924,Spanish,17,465,19,7,0.1666666666666666,8.583333333333334,0.6013071895424836,0.0746061640256786,0.4269452371614589,0.2589891194494431,0,2.0,2.0,2.0,5.0,1.0,1.0
4925,Spanish,17,465,19,10,0.1111111111111111,6.666666666666666,0.1111111111111111,0.0559595878574121,0.213900859622826,0.2293625918314741,0,7.0,9.0,8.0,8.0,7.0,7.0
4926,Spanish,17,465,19,3,0.0555555555555555,5.050000000000001,0.0,0.0316771178750766,0.0887261775569917,0.205818141679329,0,11.0,18.0,11.0,12.0,17.0,17.0
4927,Spanish,17,465,19,1,0.2222222222222222,8.383333333333335,0.4705882352941176,0.1031364436893716,0.4036951317992487,0.2741367632278694,0,1.0,3.0,4.0,1.0,3.0,3.0
4928,Spanish,17,465,19,11,0.0555555555555555,5.766666666666667,0.0,0.0298107878042638,0.1674523546800047,0.2102955513445856,0,11.0,10.0,11.0,18.0,10.0,10.0
4929,Spanish,17,465,19,12,0.0555555555555555,5.766666666666667,0.0,0.0298107878042638,0.1674523546800047,0.2102955513445856,0,11.0,10.0,11.0,18.0,10.0,10.0
4930,Spanish,17,465,19,18,0.1111111111111111,6.683333333333334,0.2091503267973856,0.0551133668684394,0.211379721360821,0.2329689779719892,0,7.0,8.0,7.0,10.0,8.0,8.0
4931,Spanish,17,465,19,13,0.1111111111111111,5.671428571428572,0.1111111111111111,0.0595365221209695,0.1059008292570413,0.2267343080442598,0,7.0,12.0,8.0,7.0,12.0,12.0
4932,Spanish,17,465,19,9,0.0555555555555555,4.411904761904761,0.0,0.0331973159062807,0.0439273666808162,0.2055553176879441,0,11.0,19.0,11.0,11.0,19.0,19.0
4933,Spanish,17,471,20,18,0.1578947368421052,6.9480158730158745,0.4327485380116959,0.074873816012314,0.1231955378362329,0.2444026354056909,0,2.0,6.0,7.0,2.0,13.0,13.0
4934,Spanish,17,471,20,3,0.0526315789473684,5.055158730158731,0.0,0.0287139070017831,0.0533884312558846,0.203187273938549,0,13.0,17.0,13.0,15.0,17.0,17.0
4935,Spanish,17,471,20,5,0.1052631578947368,6.867857142857144,0.4561403508771929,0.0494649691800868,0.1602424528240669,0.2278400371631943,1,6.0,7.0,5.0,11.0,10.0,10.0
4936,Spanish,17,471,20,10,0.1052631578947368,6.105158730158731,0.2807017543859649,0.0516314224441043,0.0706473831630265,0.225529015067971,0,6.0,9.0,8.0,10.0,15.0,15.0
4937,Spanish,17,471,20,20,0.1052631578947368,5.567099567099566,0.1988304093567251,0.0539242953091652,0.0398251956816082,0.2234174328511106,0,6.0,10.0,9.0,8.0,18.0,18.0
4938,Spanish,17,471,20,8,0.1052631578947368,4.973845598845597,0.1052631578947368,0.057600740928016,0.0212498944208646,0.2211752096242079,0,6.0,18.0,11.0,6.0,19.0,19.0
4939,Spanish,17,471,20,11,0.0526315789473684,3.92980907980908,0.0,0.0319806173183163,0.0092090611843544,0.2008645351015758,0,13.0,20.0,13.0,13.0,20.0,20.0
4940,Spanish,17,471,20,13,0.1578947368421052,7.526190476190477,0.5555555555555556,0.0732404345007638,0.246572018080777,0.246527712396615,0,2.0,4.0,2.0,4.0,6.0,6.0
4941,Spanish,17,471,20,7,0.0526315789473684,5.427380952380954,0.0,0.0282510621783037,0.1068540215681822,0.2033997788295257,0,13.0,16.0,13.0,19.0,14.0,14.0
4942,Spanish,17,471,20,2,0.1578947368421052,7.626190476190476,0.5789473684210527,0.0730702416502998,0.3018837096344209,0.2465673508343038,0,2.0,3.0,1.0,5.0,4.0,4.0
4943,Spanish,17,471,20,14,0.0526315789473684,5.49404761904762,0.0,0.0282036603222311,0.1308231307698297,0.2034037410431219,0,13.0,11.0,13.0,20.0,12.0,12.0
4944,Spanish,17,471,20,16,0.1052631578947368,7.201190476190476,0.5146198830409356,0.049051647925609,0.3192234488932029,0.2282721017681092,0,6.0,5.0,4.0,12.0,3.0,3.0
4945,Spanish,17,471,20,1,0.1578947368421052,7.662301587301587,0.5263157894736842,0.0735794149061258,0.4347512701211186,0.2486837275644892,0,2.0,2.0,3.0,3.0,2.0,2.0
4946,Spanish,17,471,20,6,0.0526315789473684,5.4718253968253965,0.0,0.0283479876033779,0.1884003181233732,0.2036153763298677,0,13.0,12.0,13.0,18.0,9.0,9.0
4947,Spanish,17,471,20,19,0.2105263157894736,7.85515873015873,0.4502923976608187,0.0994735597551084,0.4956050287159003,0.2674798874540038,0,1.0,1.0,6.0,1.0,1.0,1.0
4948,Spanish,17,471,20,17,0.0526315789473684,5.428210678210678,0.0,0.0286376201943428,0.2147709835324829,0.2054949927352997,0,13.0,14.0,13.0,16.0,7.0,7.0
4949,Spanish,17,471,20,4,0.0526315789473684,5.428210678210678,0.0,0.0286376201943428,0.2147709835324829,0.2054949927352997,0,13.0,14.0,13.0,16.0,7.0,7.0
4950,Spanish,17,471,20,9,0.1052631578947368,6.344877344877345,0.1988304093567251,0.0528001595944551,0.2793633385978131,0.2276553165295761,0,6.0,8.0,9.0,9.0,5.0,5.0
4951,Spanish,17,471,20,12,0.1052631578947368,5.440512265512266,0.1052631578947368,0.056854283581141,0.1490534136230056,0.2216032719404458,0,6.0,13.0,11.0,7.0,11.0,11.0
4952,Spanish,17,471,20,15,0.0526315789473684,4.247990897990897,0.0,0.0316625394001122,0.0645923550653301,0.2009073393991568,0,13.0,19.0,13.0,14.0,16.0,16.0
4953,Spanish,17,472,26,3,0.12,8.851190476190474,0.2266666666666666,0.0574039563394423,0.2920061827989552,0.2165291418169351,0,4.0,7.0,8.0,5.0,7.0,7.0
4954,Spanish,17,472,26,10,0.04,6.474206349206352,0.0,0.0220332720313757,0.1197159760175263,0.1773847648029873,0,16.0,18.0,16.0,21.0,17.0,17.0
4955,Spanish,17,472,26,2,0.16,10.359523809523813,0.6766666666666667,0.0705049913877842,0.4486295539898154,0.2356812837572121,1,1.0,1.0,1.0,3.0,1.0,1.0
4956,Spanish,17,472,26,5,0.08,7.140873015873019,0.08,0.0421715168167251,0.1439034614584569,0.1949070180223835,0,7.0,13.0,13.0,9.0,12.0,12.0
4957,Spanish,17,472,26,1,0.04,5.575396825396826,0.0,0.0236925372830438,0.0589971552707814,0.1752225611289434,0,16.0,24.0,16.0,18.0,22.0,22.0
4958,Spanish,17,472,26,13,0.04,7.267857142857145,0.0,0.0207519561049557,0.1839281839536157,0.1792999744527591,0,16.0,11.0,16.0,26.0,8.0,8.0
4959,Spanish,17,472,26,4,0.08,9.21666666666666,0.5,0.0359471746673793,0.3129252749489738,0.2026606428659385,0,7.0,3.0,3.0,15.0,3.0,3.0
4960,Spanish,17,472,26,6,0.16,9.752380952380948,0.5566666666666668,0.0715047187565478,0.3146461084916189,0.2336068236052525,0,1.0,2.0,2.0,2.0,2.0,2.0
4961,Spanish,17,472,26,15,0.04,6.895238095238098,0.0,0.0209644493316544,0.128997090995358,0.179092533690399,0,16.0,14.0,16.0,25.0,13.0,13.0
4962,Spanish,17,472,26,7,0.08,7.811904761904764,0.1533333333333333,0.0391316175233827,0.1616580130644094,0.1984001110447744,0,7.0,9.0,11.0,12.0,11.0,11.0
4963,Spanish,17,472,26,21,0.08,6.635317460317461,0.08,0.0427451569995004,0.0796658081667656,0.1930758093932292,0,7.0,15.0,13.0,8.0,19.0,19.0
4964,Spanish,17,472,26,25,0.04,5.254761904761903,0.0,0.0239363989609591,0.0326609220690513,0.175039442631595,0,16.0,25.0,16.0,17.0,24.0,24.0
4965,Spanish,17,472,26,19,0.08,8.02857142857143,0.28,0.0376684203246769,0.1638951078454997,0.1985967249852503,0,7.0,8.0,7.0,13.0,10.0,10.0
4966,Spanish,17,472,26,22,0.08,7.159126984126984,0.22,0.0393023074791004,0.0851225192182632,0.1950419537969817,0,7.0,12.0,9.0,11.0,18.0,18.0
4967,Spanish,17,472,26,9,0.08,6.486904761904761,0.1533333333333333,0.0412352361300709,0.0437337953115844,0.1945042852806322,0,7.0,17.0,11.0,10.0,23.0,23.0
4968,Spanish,17,472,26,8,0.08,5.778246753246751,0.08,0.0441447787786153,0.0215521133751344,0.1926822995753084,0,7.0,21.0,13.0,7.0,25.0,25.0
4969,Spanish,17,472,26,14,0.04,4.64177489177489,0.0,0.0245312651370484,0.0088357784614427,0.1750000939857809,0,16.0,26.0,16.0,16.0,26.0,26.0
4970,Spanish,17,472,26,24,0.08,9.001190476190478,0.4533333333333333,0.0366029514860119,0.3054176037253611,0.2010049881054963,0,7.0,6.0,4.0,14.0,4.0,4.0
4971,Spanish,17,472,26,17,0.12,9.071825396825398,0.44,0.0559433855432649,0.2963279968081717,0.2170502767171974,0,4.0,5.0,5.0,6.0,5.0,5.0
4972,Spanish,17,472,26,18,0.04,6.596825396825396,0.0,0.0216202261502869,0.1214894197717453,0.1774368789299568,0,16.0,16.0,16.0,24.0,14.0,14.0
4973,Spanish,17,472,26,20,0.16,9.096825396825396,0.3566666666666667,0.0764320941291157,0.2958747948354232,0.2347426179750178,0,1.0,4.0,6.0,1.0,6.0,6.0
4974,Spanish,17,472,26,16,0.04,6.4178932178932175,0.0,0.0220106987700182,0.1213042822376071,0.1792061117584924,0,16.0,19.0,16.0,22.0,15.0,15.0
4975,Spanish,17,472,26,12,0.12,7.751226551226551,0.1566666666666666,0.0613857716227061,0.1827361793237919,0.214645382715698,0,4.0,10.0,10.0,4.0,9.0,9.0
4976,Spanish,17,472,26,11,0.04,5.725036075036075,0.0,0.0231622097381573,0.074919335319363,0.1771963941861896,0,16.0,22.0,16.0,19.0,20.0,20.0
4977,Spanish,17,472,26,23,0.04,5.725036075036075,0.0,0.0231622097381573,0.074919335319363,0.1771963941861896,0,16.0,22.0,16.0,19.0,20.0,20.0
4978,Spanish,17,472,26,26,0.04,6.4178932178932175,0.0,0.0220106987700182,0.1213042822376071,0.1792061117584924,0,16.0,19.0,16.0,22.0,15.0,15.0
4979,Spanish,17,473,17,2,0.1875,8.116666666666667,0.7,0.0828990402084582,0.4824096199022477,0.2746164363757694,0,2.0,1.0,1.0,5.0,1.0,1.0
4980,Spanish,17,473,17,17,0.1875,7.699999999999999,0.5083333333333333,0.0855836304113382,0.4060161616252822,0.272077682898327,0,2.0,2.0,2.0,4.0,3.0,3.0
4981,Spanish,17,473,17,14,0.125,6.042857142857144,0.125,0.0635188614703766,0.20930516600247,0.2428407436028165,0,6.0,7.0,8.0,7.0,7.0,7.0
4982,Spanish,17,473,17,5,0.0625,4.567857142857143,0.0,0.0358186567843897,0.0885753429570593,0.2181064177519943,0,10.0,16.0,10.0,11.0,15.0,15.0
4983,Spanish,17,473,17,16,0.1875,6.7095238095238106,0.2416666666666666,0.0927448170867757,0.2677069167161577,0.2650964949670328,0,2.0,6.0,6.0,2.0,5.0,5.0
4984,Spanish,17,473,17,11,0.0625,4.817857142857143,0.0,0.0351008395901055,0.1132901094294974,0.2203319907679994,0,10.0,14.0,10.0,12.0,12.0,12.0
4985,Spanish,17,473,17,7,0.0625,4.817857142857143,0.0,0.0351008395901055,0.1132901094294974,0.2203319907679994,0,10.0,14.0,10.0,12.0,12.0,12.0
4986,Spanish,17,473,17,1,0.1875,6.85,0.425,0.088605763414684,0.2093272663778221,0.2650676080908477,0,2.0,5.0,4.0,3.0,6.0,6.0
4987,Spanish,17,473,17,4,0.0625,4.916666666666667,0.0,0.0339280492591958,0.0885869618118473,0.220329103667786,0,10.0,13.0,10.0,17.0,14.0,14.0
4988,Spanish,17,473,17,6,0.125,6.999999999999998,0.4583333333333333,0.0574157127078034,0.2927376710505727,0.247790729173282,1,6.0,4.0,3.0,9.0,4.0,4.0
4989,Spanish,17,473,17,3,0.125,5.833333333333334,0.2333333333333333,0.0624479521004612,0.1133089091321816,0.2443329267416856,0,6.0,8.0,7.0,8.0,11.0,11.0
4990,Spanish,17,473,17,15,0.125,5.078571428571429,0.125,0.067106766516159,0.0584154094976739,0.2400382553350528,0,6.0,12.0,8.0,6.0,16.0,16.0
4991,Spanish,17,473,17,8,0.0625,3.9559523809523807,0.0,0.03734343225303,0.0247219473203342,0.2178261742010624,0,10.0,17.0,10.0,10.0,17.0,17.0
4992,Spanish,17,473,17,10,0.25,7.616666666666667,0.35,0.1196420781620865,0.4411835331319785,0.2880728417042535,0,1.0,3.0,5.0,1.0,2.0,2.0
4993,Spanish,17,473,17,13,0.0625,5.226190476190476,0.0,0.0342478534816765,0.186703908490407,0.2226296203054292,0,10.0,9.0,10.0,14.0,8.0,8.0
4994,Spanish,17,473,17,9,0.0625,5.226190476190476,0.0,0.0342478534816765,0.186703908490407,0.2226296203054292,0,10.0,9.0,10.0,14.0,8.0,8.0
4995,Spanish,17,473,17,12,0.0625,5.226190476190476,0.0,0.0342478534816765,0.186703908490407,0.2226296203054292,0,10.0,9.0,10.0,14.0,8.0,8.0
4996,Spanish,17,475,23,11,0.1363636363636363,8.302380952380954,0.3246753246753247,0.0637405910211027,0.238655896458902,0.2295985331375971,0,2.0,5.0,5.0,3.0,5.0,5.0
4997,Spanish,17,475,23,3,0.0454545454545454,6.035714285714288,0.0,0.0245811271898628,0.098665940633325,0.1892590121021067,0,15.0,17.0,15.0,20.0,14.0,14.0
4998,Spanish,17,475,23,1,0.1363636363636363,9.233333333333334,0.6277056277056277,0.0600027053149432,0.3543133472415693,0.2338784234938443,1,2.0,2.0,1.0,6.0,3.0,3.0
4999,Spanish,17,475,23,5,0.0909090909090909,6.952380952380955,0.1731601731601731,0.0454654005877853,0.1242890771067274,0.2098564560857407,0,7.0,10.0,8.0,11.0,13.0,13.0
5000,Spanish,17,475,23,19,0.0909090909090909,6.000793650793653,0.0909090909090909,0.0491405957380484,0.0619775078797357,0.2059744698699704,0,7.0,18.0,11.0,7.0,18.0,18.0
5001,Spanish,17,475,23,22,0.0454545454545454,4.74484126984127,0.0,0.0274060125283572,0.0256231364734024,0.186896613987197,0,15.0,23.0,15.0,15.0,23.0,23.0
5002,Spanish,17,475,23,23,0.1363636363636363,9.216666666666669,0.5670995670995671,0.0613316498030515,0.416500132683991,0.2337859221249072,0,2.0,3.0,3.0,5.0,2.0,2.0
5003,Spanish,17,475,23,14,0.0454545454545454,6.583333333333335,0.0,0.0238986153596605,0.1721890276290863,0.1896777436005246,0,15.0,13.0,15.0,23.0,11.0,11.0
5004,Spanish,17,475,23,8,0.1818181818181818,9.516666666666666,0.5714285714285714,0.0823249315563264,0.4809507938154668,0.2513117792961608,0,1.0,1.0,2.0,1.0,1.0,1.0
5005,Spanish,17,475,23,9,0.0454545454545454,6.61904761904762,0.0,0.0240162181511469,0.198833110225435,0.1914303282633133,0,15.0,11.0,15.0,21.0,7.0,7.0
5006,Spanish,17,475,23,20,0.0454545454545454,6.61904761904762,0.0,0.0240162181511469,0.198833110225435,0.1914303282633133,0,15.0,11.0,15.0,21.0,7.0,7.0
5007,Spanish,17,475,23,13,0.1363636363636363,8.719047619047616,0.4545454545454545,0.0621178050679563,0.3491888556184613,0.2334800256277616,0,2.0,4.0,4.0,4.0,4.0,4.0
5008,Spanish,17,475,23,10,0.0909090909090909,7.161904761904763,0.1731601731601731,0.0448243633660753,0.1818463304063913,0.2102485608420023,0,7.0,8.0,8.0,12.0,9.0,9.0
5009,Spanish,17,475,23,4,0.0909090909090909,6.125793650793651,0.0909090909090909,0.048714015615237,0.0906751902133126,0.2060140744829444,0,7.0,16.0,11.0,8.0,15.0,15.0
5010,Spanish,17,475,23,2,0.0454545454545454,4.827380952380952,0.0,0.0272247553349874,0.0374863296890761,0.1869005734872852,0,15.0,21.0,15.0,16.0,20.0,20.0
5011,Spanish,17,475,23,16,0.0909090909090909,7.161904761904763,0.1731601731601731,0.0448243633660753,0.1818463304063913,0.2102485608420023,0,7.0,8.0,8.0,12.0,9.0,9.0
5012,Spanish,17,475,23,17,0.0909090909090909,6.125793650793652,0.0909090909090909,0.048714015615237,0.0906751902133126,0.2060140744829444,0,7.0,15.0,11.0,8.0,15.0,15.0
5013,Spanish,17,475,23,15,0.0454545454545454,4.827380952380952,0.0,0.0272247553349874,0.0374863296890761,0.1869005734872852,0,15.0,21.0,15.0,16.0,20.0,20.0
5014,Spanish,17,475,23,21,0.0909090909090909,7.885714285714287,0.3116883116883117,0.0424590218373324,0.2018713912380471,0.2124084752826647,0,7.0,6.0,6.0,14.0,6.0,6.0
5015,Spanish,17,475,23,6,0.1363636363636363,7.502380952380952,0.2554112554112554,0.0668320484995257,0.1339794283852205,0.2272148503420289,0,2.0,7.0,7.0,2.0,12.0,12.0
5016,Spanish,17,475,23,12,0.0454545454545454,5.534126984126984,0.0,0.0254578377247923,0.0553905774679937,0.1890206485670652,0,15.0,19.0,15.0,19.0,19.0,19.0
5017,Spanish,17,475,23,7,0.0909090909090909,6.200793650793651,0.0909090909090909,0.0485344211684741,0.0668099381200061,0.2077278421921478,0,7.0,14.0,11.0,10.0,17.0,17.0
5018,Spanish,17,475,23,18,0.0454545454545454,4.851984126984128,0.0,0.027148531667887,0.0276210822556679,0.1870719506190748,0,15.0,20.0,15.0,18.0,22.0,22.0
5019,Spanish,17,476,21,11,0.25,9.801190476190474,0.7,0.1115775132102734,0.6036314417112745,0.2848255128580412,1,1.0,1.0,1.0,1.0,1.0,1.0
5020,Spanish,17,476,21,5,0.1,7.178968253968255,0.0999999999999999,0.0503841972220119,0.2873627404459624,0.2215709014711181,0,4.0,6.0,10.0,7.0,4.0,4.0
5021,Spanish,17,476,21,2,0.05,5.378968253968255,0.0,0.0285557569625393,0.114921658331873,0.1956776915110013,0,14.0,17.0,14.0,16.0,11.0,11.0
5022,Spanish,17,476,21,10,0.1,7.178968253968255,0.0999999999999999,0.0503841972220119,0.2873627404459624,0.2215709014711181,0,4.0,6.0,10.0,7.0,4.0,4.0
5023,Spanish,17,476,21,9,0.05,5.378968253968255,0.0,0.0285557569625393,0.114921658331873,0.1956776915110013,0,14.0,17.0,14.0,16.0,11.0,11.0
5024,Spanish,17,476,21,18,0.15,8.228968253968254,0.3526315789473684,0.0703999405814763,0.375712179387116,0.2437314820843711,0,3.0,2.0,5.0,3.0,2.0,2.0
5025,Spanish,17,476,21,14,0.05,5.845634920634921,0.0,0.0270891305154759,0.1502541314950672,0.1978937444257051,0,14.0,12.0,14.0,18.0,10.0,10.0
5026,Spanish,17,476,21,16,0.1,6.762301587301587,0.1894736842105263,0.0500282663272391,0.1855866046582614,0.2193898660235798,0,4.0,9.0,8.0,9.0,8.0,8.0
5027,Spanish,17,476,21,19,0.1,5.7889249639249645,0.0999999999999999,0.0539752999860763,0.0883494389411535,0.2149612674623149,0,4.0,13.0,10.0,5.0,13.0,13.0
5028,Spanish,17,476,21,3,0.05,4.53654401154401,0.0,0.0300819929546203,0.0353324731631942,0.1950167397637657,0,14.0,20.0,14.0,15.0,18.0,18.0
5029,Spanish,17,476,21,17,0.05,6.512301587301589,0.0,0.026111420860474,0.241403470325303,0.2020031381537812,0,14.0,10.0,14.0,21.0,6.0,6.0
